x,y,z_srtm
456952.56,9254616.91,1.00
457138.84,9254557.64,1.00
457326.75,9254497.43,1.00
457513.30,9254436.14,1.00
457698.57,9254374.28,1.00
454327.34,9255960.65,1.00
454497.62,9255904.91,1.00
454668.17,9255850.20,1.00
454838.15,9255796.29,1.00
455006.30,9255741.11,1.00
455173.89,9255685.46,1.00
455341.55,9255631.20,1.00
455505.12,9255578.59,1.00
455673.56,9255523.31,1.00
455835.63,9255466.84,1.00
456002.04,9255405.95,1.00
456167.94,9255346.75,1.00
456335.27,9255288.94,1.00
456502.30,9255232.47,1.00
456668.80,9255181.00,1.00
456833.36,9255127.87,1.00
456996.18,9255074.55,1.00
457161.29,9255021.21,1.00
457321.21,9254970.96,1.00
457491.45,9254917.24,1.00
457660.02,9254860.23,1.00
457830.11,9254802.59,1.00
461892.05,9253503.81,1.00
454354.87,9256433.02,1.00
454545.67,9256371.66,1.00
454734.92,9256311.26,1.00
454923.89,9256247.89,1.00
455114.42,9256182.75,1.00
455304.99,9256117.12,1.00
455496.96,9256051.56,1.00
455690.01,9255986.20,1.00
455889.30,9255920.03,1.00
456079.51,9255858.66,1.00
456273.78,9255796.54,1.00
456467.21,9255735.27,1.00
456660.03,9255674.72,1.00
456852.02,9255613.71,1.00
457043.85,9255551.67,1.00
457235.78,9255489.90,1.00
457427.78,9255427.75,1.00
457620.43,9255366.94,1.00
457813.96,9255305.86,1.00
458006.14,9255244.89,1.00
455233.43,9256629.74,1.00
455411.27,9256566.76,1.00
455588.80,9256506.20,1.00
455766.02,9256446.39,1.00
455944.36,9256387.47,1.00
456123.67,9256329.57,1.00
456303.82,9256271.86,1.00
456484.92,9256214.54,1.00
456666.74,9256158.24,1.00
456848.16,9256100.50,1.00
457029.69,9256045.07,1.00
457211.81,9255988.94,1.00
457394.08,9255930.91,1.00
457574.75,9255870.72,1.00
457754.56,9255811.33,1.00
457939.60,9255751.23,1.00
455669.50,9256965.79,1.00
455841.34,9256908.87,1.00
456013.27,9256850.15,1.00
456186.03,9256791.10,1.00
456878.44,9256564.32,1.00
457053.35,9256511.92,1.00
457227.97,9256456.75,1.00
457402.45,9256398.24,1.00
457577.31,9256339.17,1.00
457752.46,9256280.67,1.00
457929.04,9256223.64,1.00
458463.93,9256049.90,1.00
462486.67,9254743.96,1.00
456177.88,9257300.25,1.00
456360.40,9257241.95,1.00
456546.29,9257181.21,1.00
456729.80,9257117.23,1.00
456910.68,9257055.04,1.00
457091.71,9256996.48,1.00
457275.27,9256940.79,1.00
457459.27,9256883.62,1.00
457641.01,9256821.90,1.00
457818.31,9256762.21,1.00
458001.42,9256701.27,1.00
463857.93,9254792.74,1.00
456783.14,9257580.78,1.00
456972.42,9257518.50,1.00
457161.75,9257455.06,1.00
457352.57,9257393.18,1.00
457544.46,9257332.26,1.00
457736.16,9257269.82,1.00
457928.27,9257206.67,1.00
458120.17,9257142.63,1.00
461377.71,9256095.16,1.00
462527.38,9255719.04,1.00
456942.20,9258017.83,1.00
457118.35,9257958.27,1.00
457294.70,9257900.19,1.00
457470.99,9257843.11,1.00
457646.42,9257786.59,1.00
457820.99,9257730.31,1.00
457995.81,9257673.62,1.00
458169.74,9257617.05,1.00
458346.60,9257560.69,1.00
458520.76,9257505.06,1.00
462644.61,9256156.65,1.00
457186.81,9258418.88,1.00
457576.19,9258288.73,1.00
457767.90,9258226.87,1.00
457963.55,9258163.80,1.00
458158.34,9258100.44,1.00
458544.00,9257977.94,1.00
458734.80,9257918.09,1.00
458925.66,9257857.55,1.00
459115.90,9257794.52,1.00
459305.93,9257731.15,1.00
459864.82,9257541.81,1.00
463228.64,9256954.41,1.00
463493.46,9257346.99,1.00
461283.26,9258534.42,1.00
461476.81,9258472.95,1.00
462365.53,9259176.27,1.00
454482.15,9255721.83,1.00
454642.87,9255810.04,1.00
454804.64,9255899.01,1.00
454968.24,9255984.83,1.00
455132.41,9256069.00,1.00
455295.34,9256155.20,1.00
455459.22,9256239.86,1.00
455624.17,9256322.52,1.00
455789.49,9256406.90,1.00
455954.05,9256492.23,1.00
456120.94,9256580.13,1.00
456614.94,9256843.21,1.00
456780.45,9256930.21,1.00
456944.52,9257016.66,1.00
457106.81,9257103.81,1.00
457269.14,9257188.54,1.00
457432.44,9257273.01,1.00
457595.82,9257359.28,1.00
457758.38,9257447.51,1.00
457922.98,9257535.78,1.00
458090.62,9257623.96,1.00
458258.75,9257712.64,1.00
458426.31,9257801.47,1.00
458593.37,9257891.00,1.00
458760.16,9257980.53,1.00
458928.08,9258069.81,1.00
459092.81,9258156.71,1.00
514468.56,9259527.93,1.00
514636.82,9259418.47,1.00
514805.64,9259309.83,1.00
514975.70,9259201.92,1.00
515147.52,9259094.96,1.00
515318.10,9258987.83,1.00
515488.03,9258879.45,1.00
515658.07,9258770.95,1.00
515831.47,9258664.30,1.00
516006.09,9258558.00,1.00
514774.91,9259874.24,1.00
514943.22,9259771.38,1.00
515108.26,9259670.07,1.00
515270.61,9259567.98,1.00
515432.30,9259465.83,1.00
515595.07,9259364.88,1.00
515757.90,9259263.20,1.00
515921.70,9259162.05,1.00
516086.25,9259061.23,1.00
516251.16,9258960.94,1.00
516415.96,9258860.00,1.00
514097.23,9260840.42,1.00
514268.04,9260734.75,1.00
514442.35,9260626.74,1.00
514615.33,9260517.66,1.00
514786.90,9260406.73,1.00
514959.79,9260295.82,1.00
515132.47,9260186.08,1.00
515307.20,9260077.37,1.00
515480.57,9259969.35,1.00
515652.33,9259861.52,1.00
515822.55,9259752.91,1.00
515991.75,9259645.48,1.00
516160.62,9259541.84,1.00
516328.64,9259440.92,1.00
516496.78,9259342.56,1.00
516664.91,9259245.93,1.00
516832.06,9259147.83,1.00
516997.28,9259046.84,1.00
517325.79,9258834.75,1.00
517492.29,9258726.32,1.00
517660.95,9258615.98,1.00
517828.20,9258508.25,1.00
517998.00,9258400.16,1.00
518168.28,9258293.09,1.00
518338.81,9258186.29,1.00
513141.46,9262003.10,1.00
513312.23,9261893.02,1.00
513481.40,9261781.08,1.00
513651.05,9261669.17,1.00
513820.98,9261558.67,1.00
513995.39,9261449.29,1.00
514170.87,9261342.70,1.00
514347.64,9261238.96,1.00
514523.79,9261135.89,1.00
514698.44,9261031.34,1.00
514869.75,9260924.54,1.00
515039.39,9260815.26,1.00
515208.83,9260706.53,1.00
515377.60,9260598.14,1.00
515545.81,9260489.55,1.00
515715.48,9260381.57,1.00
515886.55,9260273.95,1.00
516059.41,9260168.40,1.00
516234.01,9260061.64,1.00
516410.71,9259954.01,1.00
516588.63,9259845.98,1.00
516768.02,9259736.87,1.00
516946.52,9259629.15,1.00
517123.00,9259520.88,1.00
517295.65,9259412.73,1.00
517465.61,9259303.71,1.00
517634.91,9259197.01,1.00
517804.44,9259092.57,1.00
517972.72,9258987.78,1.00
518141.96,9258880.21,1.00
518311.94,9258772.44,1.00
518482.72,9258665.27,1.00
518653.65,9258557.41,1.00
518824.06,9258447.18,1.00
518993.82,9258336.79,1.00
519162.98,9258228.03,1.00
511861.67,9263334.34,1.00
512031.28,9263229.04,1.00
512201.29,9263123.16,1.00
512371.29,9263016.60,1.00
512541.89,9262909.76,1.00
512712.25,9262801.90,1.00
512881.48,9262692.84,1.00
513050.34,9262584.33,1.00
513218.93,9262475.76,1.00
513388.81,9262367.73,1.00
513559.81,9262262.32,1.00
513731.11,9262157.68,1.00
513902.92,9262055.08,1.00
514075.44,9261954.91,1.00
514248.31,9261855.47,1.00
514420.30,9261754.00,1.00
514591.24,9261650.15,1.00
514761.26,9261543.00,1.00
514930.13,9261433.21,1.00
515100.20,9261321.94,1.00
515267.60,9261210.51,1.00
515436.69,9261099.13,1.00
515605.73,9260987.69,1.00
515775.73,9260878.55,1.00
515947.01,9260773.53,1.00
516117.32,9260669.35,1.00
516286.84,9260564.52,1.00
516456.68,9260459.30,1.00
516626.84,9260353.72,1.00
516797.15,9260247.94,1.00
516968.20,9260142.66,1.00
517138.43,9260036.31,1.00
517307.85,9259929.28,1.00
517476.50,9259821.70,1.00
517645.37,9259713.36,1.00
517815.83,9259605.80,1.00
517986.18,9259497.06,1.00
518157.24,9259389.72,1.00
518329.07,9259283.16,1.00
518501.40,9259177.53,1.00
518672.94,9259073.37,1.00
518842.25,9258969.33,1.00
519009.80,9258863.52,1.00
519176.53,9258755.71,1.00
519342.83,9258647.46,1.00
519510.02,9258539.14,1.00
519677.62,9258432.10,1.00
519844.74,9258325.67,1.00
520013.06,9258219.52,1.00
511339.46,9264221.11,1.00
511512.47,9264114.79,1.00
511678.86,9264011.10,1.00
511844.00,9263907.07,1.00
512009.36,9263804.44,1.00
512173.56,9263701.28,1.00
512337.22,9263598.55,1.00
512500.72,9263495.99,1.00
512664.34,9263393.39,1.00
512828.14,9263290.42,1.00
512994.00,9263185.74,1.00
513160.32,9263080.31,1.00
513325.17,9262974.40,1.00
513489.31,9262868.79,1.00
513653.07,9262763.69,1.00
513815.32,9262656.24,1.00
513978.29,9262549.00,1.00
514144.21,9262445.53,1.00
514310.11,9262342.65,1.00
514475.12,9262238.72,1.00
514640.03,9262133.75,1.00
514805.94,9262027.85,1.00
514975.49,9261924.30,1.00
515147.45,9261822.12,1.00
515319.27,9261719.18,1.00
515489.51,9261614.67,1.00
515658.73,9261510.08,1.00
515827.07,9261407.99,1.00
515997.80,9261304.80,1.00
516167.35,9261202.17,1.00
516337.63,9261099.11,1.00
516507.92,9260994.06,1.00
516677.38,9260888.01,1.00
516847.53,9260781.22,1.00
517017.67,9260672.38,1.00
517188.72,9260561.30,1.00
517360.17,9260450.73,1.00
517531.53,9260340.14,1.00
517703.42,9260228.92,1.00
517873.86,9260120.59,1.00
518050.50,9260011.95,1.00
518226.09,9259906.40,1.00
518402.13,9259800.71,1.00
518577.28,9259693.60,1.00
518751.91,9259585.33,1.00
518927.76,9259476.03,1.00
519103.20,9259366.58,1.00
519278.17,9259257.25,1.00
519451.42,9259147.65,1.00
519623.12,9259038.06,1.00
519794.69,9258929.34,1.00
519964.96,9258818.21,1.00
520134.83,9258705.40,1.00
520305.93,9258592.86,1.00
520479.12,9258482.70,1.00
520653.13,9258374.79,1.00
510791.36,9265085.74,1.00
510966.68,9264979.94,1.00
511139.94,9264875.59,1.00
511312.50,9264771.54,1.00
511482.34,9264666.46,1.00
511650.87,9264558.90,1.00
511820.17,9264450.41,1.00
511990.92,9264343.03,1.00
512161.44,9264235.36,1.00
512330.30,9264127.24,1.00
512501.70,9264018.64,1.00
512668.02,9263915.03,1.00
512836.89,9263809.81,1.00
513004.93,9263703.70,1.00
513172.85,9263597.89,1.00
513340.44,9263493.67,1.00
513510.31,9263387.80,1.00
513678.61,9263281.85,1.00
513847.98,9263173.58,1.00
514018.05,9263065.59,1.00
514188.89,9262960.03,1.00
514359.85,9262856.20,1.00
514530.34,9262753.19,1.00
514698.86,9262648.54,1.00
514866.89,9262543.16,1.00
515034.66,9262435.10,1.00
515208.21,9262323.51,1.00
515373.24,9262221.26,1.00
515541.97,9262116.53,1.00
515709.70,9262011.90,1.00
515877.82,9261907.74,1.00
516046.54,9261804.30,1.00
516219.19,9261699.99,1.00
516384.98,9261601.63,1.00
516552.74,9261499.21,1.00
516718.73,9261395.75,1.00
516883.35,9261291.61,1.00
517047.59,9261186.71,1.00
517213.06,9261081.72,1.00
517379.82,9260976.34,1.00
517547.76,9260870.86,1.00
517716.48,9260764.47,1.00
517886.78,9260658.24,1.00
518057.95,9260552.52,1.00
518228.52,9260446.70,1.00
518398.65,9260340.73,1.00
518569.35,9260235.45,1.00
518739.87,9260131.75,1.00
518908.55,9260027.76,1.00
519076.11,9259923.76,1.00
519241.70,9259818.14,1.00
519406.34,9259712.00,1.00
519571.19,9259606.78,1.00
519735.95,9259502.32,1.00
519900.17,9259397.79,1.00
520064.39,9259293.50,1.00
520229.10,9259188.93,1.00
520394.70,9259084.20,1.00
520560.98,9258979.83,1.00
520727.45,9258876.01,1.00
520893.39,9258772.12,1.00
521058.41,9258668.29,1.00
510532.30,9265789.86,1.00
510697.69,9265685.56,1.00
510864.05,9265582.20,1.00
511031.26,9265479.22,1.00
511198.24,9265374.61,1.00
511364.98,9265268.66,1.00
511531.94,9265162.55,1.00
511700.33,9265058.46,1.00
511869.75,9264955.16,1.00
512038.03,9264849.28,1.00
512205.62,9264742.63,1.00
512374.52,9264639.31,1.00
512545.87,9264539.26,1.00
512716.17,9264437.30,1.00
512884.64,9264334.70,1.00
513051.31,9264233.23,1.00
513215.98,9264131.44,1.00
513380.46,9264030.95,1.00
513544.52,9263930.54,1.00
513706.73,9263829.15,1.00
513867.52,9263727.52,1.00
514026.17,9263624.27,1.00
514184.63,9263521.19,1.00
514342.39,9263420.90,1.00
514502.45,9263319.31,1.00
514665.40,9263218.17,1.00
514830.98,9263115.37,1.00
514998.39,9263011.79,1.00
515164.92,9262906.69,1.00
515330.12,9262801.56,1.00
515494.81,9262697.63,1.00
515661.31,9262594.86,1.00
515828.72,9262492.66,1.00
515996.64,9262391.45,1.00
516162.96,9262289.50,1.00
516327.32,9262187.94,1.00
516490.84,9262083.12,1.00
516654.52,9261978.33,1.00
516820.55,9261873.99,1.00
516988.33,9261768.82,1.00
517156.98,9261662.58,1.00
517325.66,9261555.04,1.00
517494.50,9261447.33,1.00
517663.57,9261339.74,1.00
517833.22,9261232.85,1.00
518002.01,9261125.64,1.00
518170.69,9261018.62,1.00
518339.96,9260912.13,1.00
518510.84,9260806.64,1.00
518681.93,9260700.29,1.00
518854.75,9260595.89,1.00
519028.06,9260491.82,1.00
519201.21,9260386.26,1.00
519373.72,9260279.43,1.00
519545.59,9260172.13,1.00
519716.55,9260064.55,1.00
519885.96,9259956.49,1.00
520054.60,9259848.19,1.00
520223.68,9259740.28,1.00
520393.56,9259633.98,1.00
520563.99,9259528.88,1.00
520733.28,9259423.57,1.00
520901.90,9259317.89,1.00
521070.05,9259211.70,1.00
521237.56,9259104.63,1.00
521403.95,9258997.22,1.00
521569.41,9258890.23,1.00
509775.36,9266812.70,1.00
509942.86,9266706.84,1.00
510109.08,9266603.19,1.00
510274.74,9266497.59,1.00
510442.06,9266393.49,1.00
510611.10,9266290.68,1.00
510781.50,9266187.95,1.00
510953.31,9266085.18,1.00
511124.57,9265981.76,1.00
511296.56,9265877.30,1.00
511464.17,9265773.58,1.00
511633.08,9265665.00,1.00
511800.54,9265555.43,1.00
511971.32,9265447.18,1.00
512145.20,9265341.71,1.00
512319.56,9265236.75,1.00
512492.99,9265131.49,1.00
512665.16,9265024.29,1.00
512836.27,9264915.98,1.00
513007.24,9264805.99,1.00
513176.63,9264696.56,1.00
513346.81,9264585.57,1.00
513517.85,9264474.48,1.00
513689.88,9264364.75,1.00
513862.32,9264256.92,1.00
514033.90,9264148.59,1.00
514203.43,9264040.61,1.00
514374.11,9263933.46,1.00
514545.51,9263827.00,1.00
514716.92,9263719.09,1.00
514888.88,9263610.46,1.00
515063.93,9263501.32,1.00
515235.89,9263394.05,1.00
515410.06,9263284.67,1.00
515578.48,9263179.21,1.00
515748.86,9263075.17,1.00
515918.74,9262970.78,1.00
516088.67,9262864.70,1.00
516256.81,9262758.41,1.00
516426.47,9262651.53,1.00
516598.30,9262545.44,1.00
516770.20,9262438.05,1.00
516942.66,9262330.06,1.00
517115.57,9262222.00,1.00
517288.74,9262114.12,1.00
517461.94,9262006.56,1.00
517635.11,9261899.79,1.00
517807.45,9261792.79,1.00
517978.77,9261684.96,1.00
518149.59,9261576.32,1.00
518321.10,9261468.64,1.00
518492.61,9261361.63,1.00
518663.84,9261255.34,1.00
518834.43,9261149.39,1.00
519005.37,9261044.98,1.00
519177.19,9260940.73,1.00
519347.58,9260836.52,1.00
519518.24,9260730.84,1.00
519687.51,9260622.53,1.00
519856.52,9260513.26,1.00
520026.41,9260405.12,1.00
520199.81,9260295.32,1.00
520365.81,9260187.52,1.00
520534.97,9260078.37,1.00
520706.72,9259970.51,1.00
520880.20,9259862.15,1.00
521054.11,9259753.45,1.00
521228.19,9259644.95,1.00
521401.42,9259536.99,1.00
521575.21,9259430.75,1.00
521748.27,9259325.81,1.00
521919.66,9259221.35,1.00
522090.99,9259119.39,1.00
522764.98,9258701.39,1.00
509753.70,9267374.98,1.00
509925.57,9267267.71,1.00
510099.37,9267159.68,1.00
510273.38,9267049.27,1.00
510445.76,9266938.46,1.00
510616.13,9266828.22,1.00
510787.20,9266720.70,1.00
510958.88,9266615.55,1.00
511129.87,9266507.89,1.00
511302.54,9266402.08,1.00
511475.65,9266295.19,1.00
511647.31,9266188.44,1.00
511817.56,9266081.32,1.00
511989.33,9265973.26,1.00
512164.38,9265866.63,1.00
512339.72,9265758.35,1.00
512515.30,9265648.57,1.00
512690.04,9265537.12,1.00
512863.52,9265425.73,1.00
513035.28,9265315.25,1.00
513208.87,9265207.95,1.00
513380.40,9265099.73,1.00
513551.02,9264991.44,1.00
513722.52,9264885.18,1.00
513896.22,9264780.44,1.00
514068.62,9264676.83,1.00
514244.09,9264571.65,1.00
514414.33,9264469.15,1.00
514585.97,9264365.15,1.00
514754.77,9264261.01,1.00
514921.16,9264154.41,1.00
515085.50,9264048.20,1.00
515249.01,9263943.87,1.00
515412.94,9263840.67,1.00
515575.80,9263737.56,1.00
515733.15,9263638.19,1.00
515898.26,9263533.61,1.00
516059.38,9263431.96,1.00
516220.61,9263332.08,1.00
516382.25,9263231.01,1.00
516542.92,9263129.62,1.00
516705.29,9263029.05,1.00
516869.99,9262927.83,1.00
517036.33,9262823.63,1.00
517202.06,9262717.78,1.00
517363.81,9262609.80,1.00
517530.20,9262500.82,1.00
517700.10,9262397.73,1.00
517869.35,9262293.58,1.00
518037.71,9262187.78,1.00
518206.15,9262081.37,1.00
518375.16,9261977.95,1.00
518542.91,9261871.82,1.00
518705.68,9261768.12,1.00
518877.45,9261662.21,1.00
519046.11,9261557.51,1.00
519214.45,9261451.54,1.00
519382.38,9261347.28,1.00
519549.88,9261244.13,1.00
519717.57,9261141.85,1.00
519887.67,9261040.73,1.00
520059.42,9260938.51,1.00
520231.07,9260834.22,1.00
520400.74,9260727.65,1.00
520567.26,9260621.49,1.00
520740.44,9260513.05,1.00
520905.84,9260409.94,1.00
521074.66,9260302.56,1.00
521238.38,9260196.52,1.00
521399.74,9260090.56,1.00
521563.11,9259985.48,1.00
521726.44,9259879.69,1.00
521892.56,9259773.76,1.00
522061.58,9259669.23,1.00
522231.66,9259563.16,1.00
522402.62,9259455.42,1.00
522574.95,9259348.42,1.00
522748.28,9259242.22,1.00
522921.99,9259138.23,1.00
523099.42,9259034.43,1.00
509223.50,9268280.21,1.00
509397.81,9268157.65,1.00
509572.22,9268036.62,1.00
509746.58,9267917.98,1.00
509920.15,9267802.92,1.00
510095.08,9267692.67,1.00
510269.37,9267586.97,1.00
510445.47,9267480.66,1.00
510622.67,9267375.29,1.00
510800.57,9267267.90,1.00
510980.22,9267156.37,1.00
511153.49,9267048.69,1.00
511329.28,9266940.66,1.00
511504.30,9266831.38,1.00
511677.77,9266721.02,1.00
511852.67,9266609.92,1.00
512027.45,9266497.31,1.00
512201.62,9266385.78,1.00
512375.94,9266277.11,1.00
512550.37,9266170.45,1.00
512724.15,9266064.49,1.00
512896.77,9265956.75,1.00
513067.84,9265848.15,1.00
513237.37,9265737.91,1.00
513406.77,9265627.81,1.00
513578.67,9265518.67,1.00
513747.84,9265412.63,1.00
513918.32,9265304.87,1.00
514089.96,9265196.94,1.00
514262.21,9265089.14,1.00
514434.45,9264982.51,1.00
514606.48,9264876.65,1.00
514778.47,9264770.29,1.00
514950.99,9264663.37,1.00
515124.67,9264554.80,1.00
515296.48,9264447.78,1.00
515469.88,9264340.15,1.00
515643.35,9264233.29,1.00
515816.08,9264125.44,1.00
515987.70,9264015.26,1.00
516160.00,9263904.31,1.00
516333.13,9263794.68,1.00
516506.16,9263685.87,1.00
516683.54,9263575.10,1.00
516853.44,9263468.46,1.00
517028.55,9263359.75,1.00
517204.22,9263253.17,1.00
517377.85,9263148.60,1.00
517548.59,9263043.30,1.00
517718.53,9262937.78,1.00
517889.44,9262833.36,1.00
518060.08,9262728.58,1.00
518229.94,9262622.64,1.00
518402.07,9262514.31,1.00
518568.42,9262408.19,1.00
518737.95,9262300.52,1.00
518907.41,9262193.67,1.00
519076.35,9262087.64,1.00
519244.78,9261982.71,1.00
519413.13,9261879.36,1.00
519581.50,9261777.32,1.00
519750.03,9261675.50,1.00
519918.77,9261571.58,1.00
520088.57,9261465.69,1.00
520259.11,9261357.99,1.00
520429.53,9261249.21,1.00
520598.57,9261139.35,1.00
520765.80,9261029.05,1.00
520933.00,9260920.59,1.00
521100.14,9260813.12,1.00
521268.55,9260706.37,1.00
521438.61,9260599.54,1.00
521609.69,9260492.38,1.00
521780.82,9260386.47,1.00
521951.57,9260282.11,1.00
522121.50,9260177.68,1.00
522291.04,9260073.27,1.00
522461.02,9259967.96,1.00
522631.66,9259862.76,1.00
522803.53,9259757.99,1.00
522976.26,9259653.56,1.00
523148.90,9259548.26,1.00
523319.85,9259440.80,1.00
523490.56,9259333.64,1.00
523660.81,9259226.36,1.00
509837.02,9268387.77,1.00
510012.59,9268303.10,1.00
510184.09,9268207.64,1.00
510351.19,9268107.25,1.00
510515.79,9268004.11,1.00
510681.09,9267899.55,1.00
510846.38,9267792.98,1.00
511011.26,9267684.95,1.00
511176.06,9267574.66,1.00
511345.03,9267464.91,1.00
511518.32,9267355.31,1.00
511694.95,9267246.78,1.00
511871.73,9267140.06,1.00
512046.39,9267032.29,1.00
512220.76,9266926.20,1.00
512393.82,9266820.68,1.00
512565.64,9266715.27,1.00
512737.09,9266611.60,1.00
512907.06,9266506.36,1.00
513075.44,9266399.53,1.00
513242.90,9266293.66,1.00
513409.74,9266188.34,1.00
513575.67,9266082.80,1.00
513739.96,9265976.74,1.00
513902.44,9265868.41,1.00
514065.67,9265760.97,1.00
514142.03,9265712.49,1.00
517432.44,9263679.19,1.00
517584.59,9263585.91,1.00
517733.30,9263487.80,1.00
